,election_year,place_(zz_=_exterior),municipality_name,municipality_code,gender_code,gender_description,educational_attainment_code,age_group_description,educational_attainment_description,quantity_of_voters
8295,2010,ZZ,ISRAEL,11347,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,9
8296,2010,ZZ,ISRAEL,11347,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,2
8297,2010,ZZ,ISRAEL,11347,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,2
8298,2010,ZZ,ISRAEL,11347,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
8299,2010,ZZ,ISRAEL,11347,1,MASCULINO,2,45 A 59 ANOS,LE E ESCREVE,2
8300,2010,ZZ,ISRAEL,11347,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,23
8301,2010,ZZ,ISRAEL,11347,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
8302,2010,ZZ,ISRAEL,11347,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,7
8303,2010,ZZ,ISRAEL,11347,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
8304,2010,ZZ,ISRAEL,11347,1,MASCULINO,1,70 A 79 ANOS,ANALFABETO,1
8305,2010,ZZ,ISRAEL,11347,1,MASCULINO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8306,2010,ZZ,ISRAEL,11347,1,MASCULINO,3,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8307,2010,ZZ,ISRAEL,11347,1,MASCULINO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,5
8308,2010,ZZ,ISRAEL,11347,1,MASCULINO,5,70 A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
8309,2010,ZZ,ISRAEL,11347,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,17
8310,2010,ZZ,ISRAEL,11347,1,MASCULINO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
8311,2010,ZZ,ISRAEL,11347,1,MASCULINO,1,SUPERIOR A 79 ANOS,ANALFABETO,1
8312,2010,ZZ,ISRAEL,11347,1,MASCULINO,4,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8313,2010,ZZ,ISRAEL,11347,1,MASCULINO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,2
8314,2010,ZZ,ISRAEL,11347,1,MASCULINO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,4
8315,2010,ZZ,ISRAEL,11347,1,MASCULINO,7,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,2
8316,2010,ZZ,CANADA,98906,1,FEMININO,5,16 ANOS,ENSINO MEDIO INCOMPLETO,1
8317,2010,ZZ,CANADA,98906,1,FEMININO,5,17 ANOS,ENSINO MEDIO INCOMPLETO,3
8318,2010,ZZ,CANADA,98906,1,FEMININO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
8319,2010,ZZ,CANADA,98906,1,FEMININO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,16
8320,2010,ZZ,CANADA,98906,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,9
8321,2010,ZZ,CANADA,98906,1,FEMININO,2,18 A 20 ANOS,LE E ESCREVE,1
8322,2010,ZZ,CANADA,98906,1,FEMININO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,25
8323,2010,ZZ,CANADA,98906,1,FEMININO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
8324,2010,ZZ,CANADA,98906,1,FEMININO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8325,2010,ZZ,CANADA,98906,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,24
8326,2010,ZZ,CANADA,98906,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,11
8327,2010,ZZ,CANADA,98906,1,FEMININO,8,21 A 24 ANOS,SUPERIOR COMPLETO,11
8328,2010,ZZ,CANADA,98906,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,24
8329,2010,ZZ,CANADA,98906,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
8330,2010,ZZ,CANADA,98906,1,FEMININO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
8331,2010,ZZ,CANADA,98906,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,65
8332,2010,ZZ,CANADA,98906,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,35
8333,2010,ZZ,CANADA,98906,1,FEMININO,2,25 A 34 ANOS,LE E ESCREVE,5
8334,2010,ZZ,CANADA,98906,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,197
8335,2010,ZZ,CANADA,98906,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,74
8336,2010,ZZ,CANADA,98906,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,8
8337,2010,ZZ,CANADA,98906,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,16
8338,2010,ZZ,CANADA,98906,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,81
8339,2010,ZZ,CANADA,98906,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,26
8340,2010,ZZ,CANADA,98906,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,282
8341,2010,ZZ,CANADA,98906,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,59
8342,2010,ZZ,CANADA,98906,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,26
8343,2010,ZZ,CANADA,98906,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,15
8344,2010,ZZ,CANADA,98906,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,118
8345,2010,ZZ,CANADA,98906,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,34
8346,2010,ZZ,CANADA,98906,1,FEMININO,2,45 A 59 ANOS,LE E ESCREVE,9
8347,2010,ZZ,CANADA,98906,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,291
8348,2010,ZZ,CANADA,98906,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,68
8349,2010,ZZ,CANADA,98906,1,FEMININO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,11
8350,2010,ZZ,CANADA,98906,1,FEMININO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,8
8351,2010,ZZ,CANADA,98906,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,21
8352,2010,ZZ,CANADA,98906,1,FEMININO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,10
8353,2010,ZZ,CANADA,98906,1,FEMININO,2,60 A 69 ANOS,LE E ESCREVE,5
8354,2010,ZZ,CANADA,98906,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,38
8355,2010,ZZ,CANADA,98906,1,FEMININO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,16
8356,2010,ZZ,CANADA,98906,1,FEMININO,1,70 A 79 ANOS,ANALFABETO,1
8357,2010,ZZ,CANADA,98906,1,FEMININO,4,70 A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
8358,2010,ZZ,CANADA,98906,1,FEMININO,3,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
8359,2010,ZZ,CANADA,98906,1,FEMININO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,6
8360,2010,ZZ,CANADA,98906,1,FEMININO,2,70 A 79 ANOS,LE E ESCREVE,1
8361,2010,ZZ,CANADA,98906,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,8
8362,2010,ZZ,CANADA,98906,1,FEMININO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,2
8363,2010,ZZ,CANADA,98906,1,FEMININO,4,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8364,2010,ZZ,CANADA,98906,1,FEMININO,3,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8365,2010,ZZ,CANADA,98906,1,FEMININO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,1
8366,2010,ZZ,CANADA,98906,1,FEMININO,5,SUPERIOR A 79 ANOS,ENSINO MEDIO INCOMPLETO,1
8367,2010,ZZ,CANADA,98906,1,MASCULINO,5,17 ANOS,ENSINO MEDIO INCOMPLETO,1
8368,2010,ZZ,CANADA,98906,1,MASCULINO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8369,2010,ZZ,CANADA,98906,1,MASCULINO,3,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8370,2010,ZZ,CANADA,98906,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,24
8371,2010,ZZ,CANADA,98906,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,26
8372,2010,ZZ,CANADA,98906,1,MASCULINO,2,18 A 20 ANOS,LE E ESCREVE,2
8373,2010,ZZ,CANADA,98906,1,MASCULINO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,10
8374,2010,ZZ,CANADA,98906,1,MASCULINO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
8375,2010,ZZ,CANADA,98906,1,MASCULINO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
8376,2010,ZZ,CANADA,98906,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,20
8377,2010,ZZ,CANADA,98906,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,10
8378,2010,ZZ,CANADA,98906,1,MASCULINO,8,21 A 24 ANOS,SUPERIOR COMPLETO,12
8379,2010,ZZ,CANADA,98906,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,31
8380,2010,ZZ,CANADA,98906,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
8381,2010,ZZ,CANADA,98906,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
8382,2010,ZZ,CANADA,98906,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,57
8383,2010,ZZ,CANADA,98906,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,33
8384,2010,ZZ,CANADA,98906,1,MASCULINO,2,25 A 34 ANOS,LE E ESCREVE,3
8385,2010,ZZ,CANADA,98906,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,132
8386,2010,ZZ,CANADA,98906,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,46
8387,2010,ZZ,CANADA,98906,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,11
8388,2010,ZZ,CANADA,98906,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,12
8389,2010,ZZ,CANADA,98906,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,62
8390,2010,ZZ,CANADA,98906,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,26
8391,2010,ZZ,CANADA,98906,1,MASCULINO,2,35 A 44 ANOS,LE E ESCREVE,4
8392,2010,ZZ,CANADA,98906,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,230
8393,2010,ZZ,CANADA,98906,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,36
8394,2010,ZZ,CANADA,98906,1,MASCULINO,1,45 A 59 ANOS,ANALFABETO,1
8395,2010,ZZ,CANADA,98906,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,36
8396,2010,ZZ,CANADA,98906,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,32
8397,2010,ZZ,CANADA,98906,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,124
8398,2010,ZZ,CANADA,98906,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,45
8399,2010,ZZ,CANADA,98906,1,MASCULINO,2,45 A 59 ANOS,LE E ESCREVE,10
8400,2010,ZZ,CANADA,98906,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,214
8401,2010,ZZ,CANADA,98906,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,58
8402,2010,ZZ,CANADA,98906,1,MASCULINO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
8403,2010,ZZ,CANADA,98906,1,MASCULINO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8404,2010,ZZ,CANADA,98906,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,12
8405,2010,ZZ,CANADA,98906,1,MASCULINO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,4
8406,2010,ZZ,CANADA,98906,1,MASCULINO,2,60 A 69 ANOS,LE E ESCREVE,1
8407,2010,ZZ,CANADA,98906,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,44
8408,2010,ZZ,CANADA,98906,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,7
8409,2010,ZZ,CANADA,98906,1,MASCULINO,3,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8410,2010,ZZ,CANADA,98906,1,MASCULINO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,2
8411,2010,ZZ,CANADA,98906,1,MASCULINO,2,70 A 79 ANOS,LE E ESCREVE,1
8412,2010,ZZ,CANADA,98906,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,10
8413,2010,ZZ,CANADA,98906,1,MASCULINO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,2
8414,2010,ZZ,CANADA,98906,1,MASCULINO,4,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8415,2010,ZZ,CANADA,98906,1,MASCULINO,3,SUPERIOR A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8416,2010,ZZ,CANADA,98906,1,MASCULINO,8,SUPERIOR A 79 ANOS,SUPERIOR COMPLETO,3
8417,2010,ZZ,JAPAO,11380,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,1
8418,2010,ZZ,JAPAO,11380,1,FEMININO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
8419,2010,ZZ,JAPAO,11380,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,3
8420,2010,ZZ,JAPAO,11380,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,2
8421,2010,ZZ,JAPAO,11380,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
8422,2010,ZZ,JAPAO,11380,1,FEMININO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,4
8423,2010,ZZ,JAPAO,11380,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,16
8424,2010,ZZ,JAPAO,11380,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,14
8425,2010,ZZ,JAPAO,11380,1,FEMININO,2,25 A 34 ANOS,LE E ESCREVE,1
8426,2010,ZZ,JAPAO,11380,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,1
8427,2010,ZZ,JAPAO,11380,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,4
8428,2010,ZZ,JAPAO,11380,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
8429,2010,ZZ,JAPAO,11380,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
8430,2010,ZZ,JAPAO,11380,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,20
8431,2010,ZZ,JAPAO,11380,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,8
8432,2010,ZZ,JAPAO,11380,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,6
8433,2010,ZZ,JAPAO,11380,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
8434,2010,ZZ,JAPAO,11380,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,6
8435,2010,ZZ,JAPAO,11380,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
8436,2010,ZZ,JAPAO,11380,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,11
8437,2010,ZZ,JAPAO,11380,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,4
8438,2010,ZZ,JAPAO,11380,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,7
8439,2010,ZZ,JAPAO,11380,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
8440,2010,ZZ,JAPAO,11380,1,FEMININO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8441,2010,ZZ,JAPAO,11380,1,FEMININO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8442,2010,ZZ,JAPAO,11380,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,2
8443,2010,ZZ,JAPAO,11380,1,FEMININO,3,70 A 79 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8444,2010,ZZ,JAPAO,11380,1,FEMININO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
8445,2010,ZZ,JAPAO,11380,1,MASCULINO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,3
8446,2010,ZZ,JAPAO,11380,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,1
8447,2010,ZZ,JAPAO,11380,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,1
8448,2010,ZZ,JAPAO,11380,1,MASCULINO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
8449,2010,ZZ,JAPAO,11380,1,MASCULINO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,2
8450,2010,ZZ,JAPAO,11380,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,1
8451,2010,ZZ,JAPAO,11380,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,3
8452,2010,ZZ,JAPAO,11380,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
8453,2010,ZZ,JAPAO,11380,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,7
8454,2010,ZZ,JAPAO,11380,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,12
8455,2010,ZZ,JAPAO,11380,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,8
8456,2010,ZZ,JAPAO,11380,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,2
8457,2010,ZZ,JAPAO,11380,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,2
8458,2010,ZZ,JAPAO,11380,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,5
8459,2010,ZZ,JAPAO,11380,1,MASCULINO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
8460,2010,ZZ,JAPAO,11380,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,17
8461,2010,ZZ,JAPAO,11380,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,7
8462,2010,ZZ,JAPAO,11380,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,5
8463,2010,ZZ,JAPAO,11380,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,7
8464,2010,ZZ,JAPAO,11380,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,4
8465,2010,ZZ,JAPAO,11380,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,5
8466,2010,ZZ,JAPAO,11380,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,13
8467,2010,ZZ,JAPAO,11380,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,3
8468,2010,ZZ,JAPAO,11380,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,13
8469,2010,ZZ,JAPAO,11380,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,4
8470,2010,ZZ,JAPAO,11380,1,MASCULINO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8471,2010,ZZ,JAPAO,11380,1,MASCULINO,3,60 A 69 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8472,2010,ZZ,JAPAO,11380,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,2
8473,2010,ZZ,JAPAO,11380,1,MASCULINO,2,60 A 69 ANOS,LE E ESCREVE,1
8474,2010,ZZ,JAPAO,11380,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
8475,2010,ZZ,JAPAO,11380,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
8476,2010,ZZ,LIBIA,29149,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,1
8477,2010,ZZ,LIBIA,29149,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8478,2010,ZZ,LIBIA,29149,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,2
8479,2010,ZZ,LIBIA,29149,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,2
8480,2010,ZZ,LIBIA,29149,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8481,2010,ZZ,LIBIA,29149,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,1
8482,2010,ZZ,LIBIA,29149,1,FEMININO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
8483,2010,ZZ,LIBIA,29149,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
8484,2010,ZZ,LIBIA,29149,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,1
8485,2010,ZZ,TUNISIA,98124,1,FEMININO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,2
8486,2010,ZZ,TUNISIA,98124,1,FEMININO,2,21 A 24 ANOS,LE E ESCREVE,1
8487,2010,ZZ,TUNISIA,98124,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,5
8488,2010,ZZ,TUNISIA,98124,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
8489,2010,ZZ,TUNISIA,98124,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,4
8490,2010,ZZ,TUNISIA,98124,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
8491,2010,ZZ,TUNISIA,98124,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,2
8492,2010,ZZ,TUNISIA,98124,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
8493,2010,ZZ,TUNISIA,98124,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,4
8494,2010,ZZ,TUNISIA,98124,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
8495,2010,ZZ,TUNISIA,98124,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,1
8496,2010,ZZ,TUNISIA,98124,1,FEMININO,5,60 A 69 ANOS,ENSINO MEDIO INCOMPLETO,1
8497,2010,ZZ,TUNISIA,98124,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
8498,2010,ZZ,TUNISIA,98124,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,1
8499,2010,ZZ,TUNISIA,98124,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,3
8500,2010,ZZ,TUNISIA,98124,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
8501,2010,ZZ,TUNISIA,98124,1,MASCULINO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
8502,2010,ZZ,TUNISIA,98124,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,5
8503,2010,ZZ,TUNISIA,98124,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
8504,2010,ZZ,JAPAO,11380,1,FEMININO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
8505,2010,ZZ,JAPAO,11380,1,FEMININO,3,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
8506,2010,ZZ,JAPAO,11380,1,FEMININO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,6
8507,2010,ZZ,JAPAO,11380,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,8
8508,2010,ZZ,JAPAO,11380,1,FEMININO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,2
8509,2010,ZZ,JAPAO,11380,1,FEMININO,4,21 A 24 ANOS,ENSINO FUNDAMENTAL COMPLETO,9
8510,2010,ZZ,JAPAO,11380,1,FEMININO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,11
8511,2010,ZZ,JAPAO,11380,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,17
8512,2010,ZZ,JAPAO,11380,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,15
8513,2010,ZZ,JAPAO,11380,1,FEMININO,2,21 A 24 ANOS,LE E ESCREVE,1
8514,2010,ZZ,JAPAO,11380,1,FEMININO,8,21 A 24 ANOS,SUPERIOR COMPLETO,1
8515,2010,ZZ,JAPAO,11380,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,11
8516,2010,ZZ,JAPAO,11380,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,35
8517,2010,ZZ,JAPAO,11380,1,FEMININO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,26
8518,2010,ZZ,JAPAO,11380,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,93
8519,2010,ZZ,JAPAO,11380,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,42
8520,2010,ZZ,JAPAO,11380,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,45
8521,2010,ZZ,JAPAO,11380,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,27
